Row,Column,Assay,Sample,Conc,Ct,Tm,Efficiency,Flags
48,51,AY545,10A-rep3,-1,,,,"CtIsLarge, CurveFitFailed"
57,69,AY545,11A-rep1,-1,,,,"CtIsLarge, CurveFitFailed"
66,15,AY545,11A-rep2,-1,,,,"HighEfficiency, CtIsLarge, SaturationBaselineRatioIsLow, CurveFitFailed, HighBaseline"
4,33,AY545,11A-rep3,-1,27.27,76.24,1.9,
13,51,AY545,12A-rep1,-1,,,,"LowEfficiency, SaturationBaselineRatioIsLow, CurveFitFailed, HighBaseline"
22,69,AY545,12A-rep2,-1,,,,CurveFitFailed
31,15,AY545,12A-rep3,-1,,,,"BadR2, SaturationBaselineRatioIsLow, CurveFitFailed, HighBaseline"
5,33,AY545,13A-rep1,-1,22.8,72.84,1.62,"LowEfficiency, SaturationBaselineRatioIsLow, MultipleMeltPeaks"
14,51,AY545,13A-rep2,-1,,,,"LowEfficiency, SaturationBaselineRatioIsLow, CurveFitFailed, HighBaseline"
23,69,AY545,13A-rep3,-1,,,,CurveFitFailed
32,15,AY545,14A-rep1,-1,25.49,76.26,1.86,
6,33,AY545,14A-rep2,-1,,,,CurveFitFailed
15,51,AY545,14A-rep3,-1,,,,"LowEfficiency, CtIsLarge, CurveFitFailed"
24,69,AY545,15A-rep1,-1,,,,CurveFitFailed
33,15,AY545,15A-rep2,-1,27.56,76.22,1.87,
7,33,AY545,15A-rep3,-1,,,,"CtIsLarge, SaturationBaselineRatioIsLow, CurveFitFailed"
16,51,AY545,16A-rep1,-1,34.67,89.77,1.72,"LowEfficiency, CtIsLarge"
25,69,AY545,16A-rep2,-1,,,,"CtIsLarge, CurveFitFailed"
34,15,AY545,16A-rep3,-1,,,,"LowEfficiency, SaturationBaselineRatioIsLow, CurveFitFailed"
40,33,AY545,17A-rep1,-1,30.28,75.98,1.93,CtIsLarge
49,51,AY545,17A-rep2,-1,31.32,84.23,1.79,"LowEfficiency, CtIsLarge"
58,69,AY545,17A-rep3,-1,27.49,76.27,1.93,
67,15,AY545,18A-rep1,-1,27.63,76.24,1.95,
41,33,AY545,18A-rep2,-1,29.79,76.34,1.92,CtIsLarge
50,51,AY545,18A-rep3,-1,28.18,76.34,1.91,
59,69,AY545,19A-rep1,-1,,,,CurveFitFailed
68,15,AY545,19A-rep2,-1,27.93,76,1.92,
42,33,AY545,19A-rep3,-1,27.25,76.03,1.92,
51,51,AY545,20A-rep1,-1,,,,"SaturationBaselineRatioIsLow, CurveFitFailed, HighBaseline"
60,69,AY545,20A-rep2,-1,,,,CurveFitFailed
69,15,AY545,20A-rep3,-1,,,,"LowEfficiency, CtIsLarge, CurveFitFailed"
43,33,AY545,21A-rep1,-1,27,76.04,1.89,
52,51,AY545,21A-rep2,-1,,,,"HighEfficiency, SaturationBaselineRatioIsLow, CurveFitFailed, HighBaseline"
61,69,AY545,21A-rep3,-1,,,,CurveFitFailed
70,15,AY545,22A-rep1,-1,,,,CurveFitFailed
8,33,AY545,22A-rep2,-1,,,,CurveFitFailed
17,51,AY545,22A-rep3,-1,28.29,76.03,1.89,
26,69,AY545,23A-rep1,-1,30.63,75.92,1.95,CtIsLarge
35,15,AY545,23A-rep2,-1,30.29,76.49,1.99,CtIsLarge
44,33,AY545,23A-rep3,-1,,,,"LowEfficiency, SaturationBaselineRatioIsLow, CurveFitFailed, HighBaseline"
53,51,AY545,24A-rep1,-1,28.66,76.27,1.95,
62,69,AY545,24A-rep2,-1,,,,"BadR2, CtIsLarge, SaturationBaselineRatioIsLow, CurveFitFailed"
71,15,AY545,24A-rep3,-1,31.64,76.16,1.97,CtIsLarge
0,70,AY553,1A-rep1,-1,18.34,80.62,2.01,
9,16,AY553,1A-rep2,-1,18.43,80.37,1.95,
18,34,AY553,1A-rep3,-1,18.56,80.16,1.94,
27,52,AY553,2A-rep1,-1,18.18,80.13,1.74,LowEfficiency
1,70,AY553,2A-rep2,-1,18.18,80.49,1.92,
10,16,AY553,2A-rep3,-1,18.14,80.42,1.95,
19,34,AY553,3A-rep1,-1,23.75,80.16,1.9,
28,52,AY553,3A-rep2,-1,24.55,80.12,2.01,
2,70,AY553,3A-rep3,-1,23.95,80.42,1.88,
11,16,AY553,4A-rep1,-1,19.72,80.39,1.91,
20,34,AY553,4A-rep2,-1,19.61,80.17,1.94,
29,52,AY553,4A-rep3,-1,19.59,80.12,1.94,
3,70,AY553,5A-rep1,-1,21.01,80.42,1.97,
12,16,AY553,5A-rep2,-1,21.09,80.39,1.93,
21,34,AY553,5A-rep3,-1,20.96,80.15,1.93,
30,52,AY553,6A-rep1,-1,18.02,80.11,1.95,
36,70,AY553,6A-rep2,-1,18.08,80.16,1.93,
45,16,AY553,6A-rep3,-1,18.16,80.27,1.92,
54,34,AY553,7A-rep1,-1,22.82,80.17,2.01,
63,52,AY553,7A-rep2,-1,22.63,80.25,1.95,
37,70,AY553,7A-rep3,-1,23.41,80.25,1.94,
46,16,AY553,8A-rep1,-1,19.39,80.24,1.93,
55,34,AY553,8A-rep2,-1,19.83,80.19,1.93,
64,52,AY553,8A-rep3,-1,19.6,80.26,1.98,
38,70,AY553,9A-rep1,-1,22.44,80.24,1.91,
47,16,AY553,9A-rep2,-1,21.97,80.29,1.89,
56,34,AY553,9A-rep3,-1,22.39,80.18,1.92,
65,52,AY553,10A-rep1,-1,21.29,80.25,1.92,
39,70,AY553,10A-rep2,-1,21.34,80.23,1.91,
48,16,AY553,10A-rep3,-1,20.84,80.29,1.73,LowEfficiency
57,34,AY553,11A-rep1,-1,20.71,80.24,1.93,
66,52,AY553,11A-rep2,-1,20.84,80.29,2,
4,70,AY553,11A-rep3,-1,21.14,80.43,1.9,
13,16,AY553,12A-rep1,-1,19.56,80.38,1.93,
22,34,AY553,12A-rep2,-1,19.9,80.13,1.92,
31,52,AY553,12A-rep3,-1,19.93,80.13,1.93,
5,70,AY553,13A-rep1,-1,22.68,80.43,1.87,
14,16,AY553,13A-rep2,-1,22.81,80.38,1.89,
23,34,AY553,13A-rep3,-1,21.8,80.15,1.89,
32,52,AY553,14A-rep1,-1,18.93,80.14,1.92,
6,70,AY553,14A-rep2,-1,19.04,80.41,1.92,
15,16,AY553,14A-rep3,-1,19.13,80.36,1.92,
24,34,AY553,15A-rep1,-1,17.9,80.15,1.92,
33,52,AY553,15A-rep2,-1,17.9,80.11,1.93,
7,70,AY553,15A-rep3,-1,18.04,80.39,1.94,
16,16,AY553,16A-rep1,-1,18.77,80.38,1.91,
25,34,AY553,16A-rep2,-1,19.13,80.17,1.91,
34,52,AY553,16A-rep3,-1,18.85,80.14,1.93,
40,70,AY553,17A-rep1,-1,18.04,80.19,1.97,
49,16,AY553,17A-rep2,-1,17.6,80.29,1.91,
58,34,AY553,17A-rep3,-1,17.84,80.16,1.86,
67,52,AY553,18A-rep1,-1,18.72,80.3,1.92,
41,70,AY553,18A-rep2,-1,18.8,80.18,1.95,
50,16,AY553,18A-rep3,-1,18.92,80.36,1.93,
59,34,AY553,19A-rep1,-1,15.74,80.24,1.96,
68,52,AY553,19A-rep2,-1,15.74,80.29,1.96,
42,70,AY553,19A-rep3,-1,15.74,80.16,1.96,
51,16,AY553,20A-rep1,-1,16.18,80.24,1.97,
60,34,AY553,20A-rep2,-1,16.36,80.24,1.92,
69,52,AY553,20A-rep3,-1,16.28,80.3,1.99,
43,70,AY553,21A-rep1,-1,18.54,80.26,1.94,
52,16,AY553,21A-rep2,-1,18.35,80.31,1.91,
61,34,AY553,21A-rep3,-1,18.62,80.26,1.93,
70,52,AY553,22A-rep1,-1,17.48,80.27,2,
8,70,AY553,22A-rep2,-1,17.44,80.36,1.87,
17,16,AY553,22A-rep3,-1,17.47,80.32,1.9,
26,34,AY553,23A-rep1,-1,18.57,80.14,1.91,
35,52,AY553,23A-rep2,-1,18.51,80.1,1.83,
44,70,AY553,23A-rep3,-1,18.83,80.23,1.94,
53,16,AY553,24A-rep1,-1,19.57,80.32,1.92,
62,34,AY553,24A-rep2,-1,19.74,80.27,1.84,
71,52,AY553,24A-rep3,-1,19.69,80.33,1.93,
0,34,AY562,1A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
9,52,AY562,1A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
18,70,AY562,1A-rep3,-1,,,,"LowEfficiency, CurveFitFailed"
27,16,AY562,2A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
1,34,AY562,2A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
10,52,AY562,2A-rep3,-1,,,,"LowEfficiency, CurveFitFailed"
19,70,AY562,3A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
28,16,AY562,3A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
2,34,AY562,3A-rep3,-1,,,,"LowEfficiency, CurveFitFailed"
11,52,AY562,4A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
20,70,AY562,4A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
29,16,AY562,4A-rep3,-1,,,,"LowEfficiency, CurveFitFailed"
3,34,AY562,5A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
12,52,AY562,5A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
21,70,AY562,5A-rep3,-1,,,,"LowEfficiency, CurveFitFailed"
30,16,AY562,6A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
36,34,AY562,6A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
45,52,AY562,6A-rep3,-1,,,,"LowEfficiency, CurveFitFailed"
54,70,AY562,7A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
63,16,AY562,7A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
37,34,AY562,7A-rep3,-1,,,,"LowEfficiency, CurveFitFailed"
46,52,AY562,8A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
55,70,AY562,8A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
64,16,AY562,8A-rep3,-1,,,,"LowEfficiency, CurveFitFailed"
38,34,AY562,9A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
47,52,AY562,9A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
56,70,AY562,9A-rep3,-1,,,,"LowEfficiency, CurveFitFailed"
65,16,AY562,10A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
39,34,AY562,10A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
48,52,AY562,10A-rep3,-1,,,,"LowEfficiency, CurveFitFailed"
57,70,AY562,11A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
66,16,AY562,11A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
4,34,AY562,11A-rep3,-1,,,,"LowEfficiency, CurveFitFailed"
13,52,AY562,12A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
22,70,AY562,12A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
31,16,AY562,12A-rep3,-1,,,,"LowEfficiency, CurveFitFailed"
5,34,AY562,13A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
14,52,AY562,13A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
23,70,AY562,13A-rep3,-1,,,,"LowEfficiency, CurveFitFailed"
32,16,AY562,14A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
6,34,AY562,14A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
15,52,AY562,14A-rep3,-1,24.13,79.51,1.53,LowEfficiency
24,70,AY562,15A-rep1,-1,25.04,79.49,1.68,LowEfficiency
33,16,AY562,15A-rep2,-1,24.23,79.55,1.68,LowEfficiency
7,34,AY562,15A-rep3,-1,,,,"LowEfficiency, CurveFitFailed"
16,52,AY562,16A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
25,70,AY562,16A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
34,16,AY562,16A-rep3,-1,,,,"LowEfficiency, CurveFitFailed"
40,34,AY562,17A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
49,52,AY562,17A-rep2,-1,23.8,79.27,1.86,
58,70,AY562,17A-rep3,-1,23.75,79.52,1.55,LowEfficiency
67,16,AY562,18A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
41,34,AY562,18A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
50,52,AY562,18A-rep3,-1,,,,"LowEfficiency, CurveFitFailed"
59,70,AY562,19A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
68,16,AY562,19A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
42,34,AY562,19A-rep3,-1,,,,"LowEfficiency, CurveFitFailed"
51,52,AY562,20A-rep1,-1,25.18,79.05,1.63,"LowEfficiency, MultipleMeltPeaks"
60,70,AY562,20A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
69,16,AY562,20A-rep3,-1,,,,"LowEfficiency, CurveFitFailed"
43,34,AY562,21A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
52,52,AY562,21A-rep2,-1,23.95,79.28,1.5,LowEfficiency
61,70,AY562,21A-rep3,-1,,,,"BadR2, LowEfficiency, CtIsSmall, SaturationBaselineRatioIsLow, CurveFitFailed, HighBaseline"
70,16,AY562,22A-rep1,-1,24.98,79.56,1.76,LowEfficiency
8,34,AY562,22A-rep2,-1,24.87,79.5,1.85,
17,52,AY562,22A-rep3,-1,25.25,79.29,1.71,LowEfficiency
26,70,AY562,23A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
35,16,AY562,23A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
44,34,AY562,23A-rep3,-1,,,,"LowEfficiency, CurveFitFailed"
53,52,AY562,24A-rep1,-1,,,,"LowEfficiency, CurveFitFailed"
62,70,AY562,24A-rep2,-1,,,,"LowEfficiency, CurveFitFailed"
71,16,AY562,24A-rep3,-1,,,,"BadR2, SaturationBaselineRatioIsLow, CurveFitFailed"
0,8,AY566,1A-rep1,-1,23.57,91.97,1.89,
9,26,AY566,1A-rep2,-1,23.81,91.23,1.88,
18,44,AY566,1A-rep3,-1,24.12,90.58,1.87,
27,62,AY566,2A-rep1,-1,23.68,89.99,1.87,MultipleMeltPeaks
1,8,AY566,2A-rep2,-1,22.87,91.21,1.88,
10,26,AY566,2A-rep3,-1,23.56,91.34,1.88,
19,44,AY566,3A-rep1,-1,24.17,92.77,1.86,
28,62,AY566,3A-rep2,-1,24.94,91.06,1.83,
2,8,AY566,3A-rep3,-1,23.39,92.13,1.9,
11,26,AY566,4A-rep1,-1,24.04,91.48,1.86,
20,44,AY566,4A-rep2,-1,24.37,92.01,1.89,
29,62,AY566,4A-rep3,-1,24.79,91.62,1.86,
3,8,AY566,5A-rep1,-1,24.8,90.43,1.65,LowEfficiency
12,26,AY566,5A-rep2,-1,24.33,92.3,1.84,
21,44,AY566,5A-rep3,-1,24.88,92.04,1.82,
30,62,AY566,6A-rep1,-1,23.96,91.19,1.81,
36,8,AY566,6A-rep2,-1,23.6,91.68,1.86,
45,26,AY566,6A-rep3,-1,23.83,90.25,1.84,
54,44,AY566,7A-rep1,-1,24.96,91.15,1.81,
63,62,AY566,7A-rep2,-1,24.34,92.53,1.87,
37,8,AY566,7A-rep3,-1,24.33,92.88,1.85,MultipleMeltPeaks
46,26,AY566,8A-rep1,-1,24.47,92,1.83,
55,44,AY566,8A-rep2,-1,24.08,91.35,1.85,
64,62,AY566,8A-rep3,-1,23.77,91.89,1.85,
38,8,AY566,9A-rep1,-1,23.79,91.98,1.83,
47,26,AY566,9A-rep2,-1,24.54,91.69,1.85,
56,44,AY566,9A-rep3,-1,24.3,91.87,1.86,
65,62,AY566,10A-rep1,-1,23.59,91,1.88,
39,8,AY566,10A-rep2,-1,24.05,91.39,1.87,
48,26,AY566,10A-rep3,-1,24.68,91.72,1.81,
57,44,AY566,11A-rep1,-1,24.4,91.86,1.88,
66,62,AY566,11A-rep2,-1,24.39,90.81,1.9,
4,8,AY566,11A-rep3,-1,24.47,91.47,1.98,
13,26,AY566,12A-rep1,-1,23.96,91.59,1.86,
22,44,AY566,12A-rep2,-1,24.17,90.97,1.88,
31,62,AY566,12A-rep3,-1,24.56,91.23,1.95,
5,8,AY566,13A-rep1,-1,24.46,91.52,1.87,
14,26,AY566,13A-rep2,-1,24.91,91.58,1.85,
23,44,AY566,13A-rep3,-1,24.82,90.62,1.84,
32,62,AY566,14A-rep1,-1,24.54,91,1.83,
6,8,AY566,14A-rep2,-1,24.33,91.98,1.79,LowEfficiency
15,26,AY566,14A-rep3,-1,24.61,88.78,1.87,
24,44,AY566,15A-rep1,-1,24.3,90.82,1.85,
33,62,AY566,15A-rep2,-1,24.36,90.91,1.86,
7,8,AY566,15A-rep3,-1,23.55,91.57,1.89,
16,26,AY566,16A-rep1,-1,25.42,91.6,1.87,
25,44,AY566,16A-rep2,-1,25.66,90.28,1.85,
34,62,AY566,16A-rep3,-1,24.98,91.3,1.83,
40,8,AY566,17A-rep1,-1,23.73,91.29,1.89,
49,26,AY566,17A-rep2,-1,23.97,88.69,1.95,MultipleMeltPeaks
58,44,AY566,17A-rep3,-1,24.49,91.41,1.87,
67,62,AY566,18A-rep1,-1,24.34,88.66,1.9,MultipleMeltPeaks
41,8,AY566,18A-rep2,-1,24.17,91.41,1.87,
50,26,AY566,18A-rep3,-1,24.45,89.28,1.85,
59,44,AY566,19A-rep1,-1,24.03,90.81,1.87,
68,62,AY566,19A-rep2,-1,23.92,92.04,1.88,
42,8,AY566,19A-rep3,-1,23.98,91.36,1.88,
51,26,AY566,20A-rep1,-1,23.53,92.19,1.82,MultipleMeltPeaks
60,44,AY566,20A-rep2,-1,22.98,90.27,1.85,
69,62,AY566,20A-rep3,-1,23.44,90.75,1.9,
43,8,AY566,21A-rep1,-1,24.14,91.61,1.87,
52,26,AY566,21A-rep2,-1,25.06,91.11,1.86,
61,44,AY566,21A-rep3,-1,23.95,91.69,1.88,
70,62,AY566,22A-rep1,-1,22.48,90.87,1.86,
8,8,AY566,22A-rep2,-1,23.47,91.48,1.96,
17,26,AY566,22A-rep3,-1,22.76,91.19,1.85,
26,44,AY566,23A-rep1,-1,23.74,91.23,1.86,
35,62,AY566,23A-rep2,-1,24.45,91.17,1.93,
44,8,AY566,23A-rep3,-1,23.54,91.92,1.85,
53,26,AY566,24A-rep1,-1,23.81,91.16,1.84,
62,44,AY566,24A-rep2,-1,24.64,92.1,1.83,
71,62,AY566,24A-rep3,-1,23.65,91.69,1.9,
0,44,AY568,1A-rep1,-1,21.82,79.45,1.92,
9,62,AY568,1A-rep2,-1,21.43,79.39,1.93,
18,8,AY568,1A-rep3,-1,22.28,79.6,1.94,
27,26,AY568,2A-rep1,-1,21.41,79.36,1.94,
1,44,AY568,2A-rep2,-1,21.4,79.34,1.94,
10,62,AY568,2A-rep3,-1,21.22,79.39,1.94,
19,8,AY568,3A-rep1,-1,25.85,79.54,1.94,
28,26,AY568,3A-rep2,-1,26.14,79.13,1.78,LowEfficiency
2,44,AY568,3A-rep3,-1,24.23,81.33,1.92,
11,62,AY568,4A-rep1,-1,21.91,79.37,1.93,
20,8,AY568,4A-rep2,-1,21.22,79.62,1.94,
29,26,AY568,4A-rep3,-1,21.46,79.27,1.92,
3,44,AY568,5A-rep1,-1,23.12,79.44,1.92,
12,62,AY568,5A-rep2,-1,24.41,79.37,1.91,
21,8,AY568,5A-rep3,-1,22.91,79.6,1.93,
30,26,AY568,6A-rep1,-1,19.76,79.32,1.95,
36,44,AY568,6A-rep2,-1,19.83,79.26,1.96,
45,62,AY568,6A-rep3,-1,19.95,79.34,1.96,
54,8,AY568,7A-rep1,-1,23.52,79.53,1.92,
63,26,AY568,7A-rep2,-1,23.89,79.37,1.91,
37,44,AY568,7A-rep3,-1,23.63,79.25,1.91,
46,62,AY568,8A-rep1,-1,21.29,79.35,1.93,
55,8,AY568,8A-rep2,-1,21.05,79.51,1.92,
64,26,AY568,8A-rep3,-1,20.99,79.43,1.92,
38,44,AY568,9A-rep1,-1,23.22,79.27,1.91,
47,62,AY568,9A-rep2,-1,23.39,79.33,1.92,
56,8,AY568,9A-rep3,-1,22.79,79.51,1.9,
65,26,AY568,10A-rep1,-1,23.13,79.37,1.92,
39,44,AY568,10A-rep2,-1,23.09,79.23,1.89,
48,62,AY568,10A-rep3,-1,22.79,79.34,1.92,
57,8,AY568,11A-rep1,-1,21.68,79.54,1.94,
66,26,AY568,11A-rep2,-1,21.77,79.48,1.92,
4,44,AY568,11A-rep3,-1,21.76,79.46,1.93,
13,62,AY568,12A-rep1,-1,22.48,79.37,1.92,
22,8,AY568,12A-rep2,-1,22.78,79.56,1.93,
31,26,AY568,12A-rep3,-1,22.13,79.36,1.93,
5,44,AY568,13A-rep1,-1,24.8,79.46,1.9,
14,62,AY568,13A-rep2,-1,25.07,79.36,1.89,
23,8,AY568,13A-rep3,-1,26.38,79.2,1.89,MultipleMeltPeaks
32,26,AY568,14A-rep1,-1,21.12,79.37,1.93,
6,44,AY568,14A-rep2,-1,21.4,79.47,1.91,
15,62,AY568,14A-rep3,-1,22.63,79.39,1.92,
24,8,AY568,15A-rep1,-1,19.97,79.59,1.94,
33,26,AY568,15A-rep2,-1,20.16,79.32,1.94,
7,44,AY568,15A-rep3,-1,20.42,79.43,1.93,
16,62,AY568,16A-rep1,-1,21.78,79.35,1.93,
25,8,AY568,16A-rep2,-1,22.18,79.62,1.94,
34,26,AY568,16A-rep3,-1,21.58,79.35,1.92,
40,44,AY568,17A-rep1,-1,20.02,79.24,1.94,
49,62,AY568,17A-rep2,-1,19.63,79.33,1.93,
58,8,AY568,17A-rep3,-1,19.41,79.48,1.91,
67,26,AY568,18A-rep1,-1,21.55,79.47,1.93,
41,44,AY568,18A-rep2,-1,21.74,79.27,1.92,
50,62,AY568,18A-rep3,-1,22,79.44,1.93,
59,8,AY568,19A-rep1,-1,17.87,79.52,1.94,
68,26,AY568,19A-rep2,-1,17.81,79.44,1.94,
42,44,AY568,19A-rep3,-1,17.86,79.3,1.93,
51,62,AY568,20A-rep1,-1,19.56,79.43,1.95,
60,8,AY568,20A-rep2,-1,19.4,79.53,1.91,
69,26,AY568,20A-rep3,-1,19.64,79.36,1.97,
43,44,AY568,21A-rep1,-1,21.22,79.26,1.93,
52,62,AY568,21A-rep2,-1,21.39,79.38,1.93,
61,8,AY568,21A-rep3,-1,21.14,79.5,1.92,
70,26,AY568,22A-rep1,-1,21.25,79.36,1.93,
8,44,AY568,22A-rep2,-1,21.09,79.36,1.92,
17,62,AY568,22A-rep3,-1,21.6,79.29,1.89,
26,8,AY568,23A-rep1,-1,21.57,79.59,1.91,
35,26,AY568,23A-rep2,-1,21.19,79.32,1.92,
44,44,AY568,23A-rep3,-1,21.2,79.25,1.93,
53,62,AY568,24A-rep1,-1,23.05,79.36,1.91,
62,8,AY568,24A-rep2,-1,23.09,79.53,1.89,
71,26,AY568,24A-rep3,-1,24.78,79.33,1.9,
0,62,AY571,1A-rep1,-1,18.73,91.46,1.86,
9,8,AY571,1A-rep2,-1,19.09,91.47,1.85,
18,26,AY571,1A-rep3,-1,18.74,91.22,1.88,
27,44,AY571,2A-rep1,-1,18.87,91.32,1.89,
1,62,AY571,2A-rep2,-1,18.98,91.42,1.94,
10,8,AY571,2A-rep3,-1,18.19,91.46,1.89,
19,26,AY571,3A-rep1,-1,18.58,91.48,1.85,
28,44,AY571,3A-rep2,-1,19.18,91.48,1.84,
2,62,AY571,3A-rep3,-1,19.26,91.65,1.89,
11,8,AY571,4A-rep1,-1,17.89,91.9,1.86,
20,26,AY571,4A-rep2,-1,18.66,91.72,1.88,
29,44,AY571,4A-rep3,-1,18.9,91.43,1.86,
3,62,AY571,5A-rep1,-1,19.38,91.43,1.87,
12,8,AY571,5A-rep2,-1,18.45,91.51,1.88,
21,26,AY571,5A-rep3,-1,19.02,91.42,1.88,
30,44,AY571,6A-rep1,-1,18.3,91.35,1.88,
36,62,AY571,6A-rep2,-1,17.8,91.52,1.88,
45,8,AY571,6A-rep3,-1,17.82,91.42,1.83,
54,26,AY571,7A-rep1,-1,19.06,91.39,1.86,
63,44,AY571,7A-rep2,-1,18.86,91.57,1.86,
37,62,AY571,7A-rep3,-1,18.67,91.32,1.85,
46,8,AY571,8A-rep1,-1,18.19,91.62,1.84,
55,26,AY571,8A-rep2,-1,18.38,91.27,1.85,
64,44,AY571,8A-rep3,-1,18.14,91.5,1.87,
38,62,AY571,9A-rep1,-1,18.23,91.5,1.87,
47,8,AY571,9A-rep2,-1,18.48,91.53,1.78,LowEfficiency
56,26,AY571,9A-rep3,-1,18.39,91.47,1.86,
65,44,AY571,10A-rep1,-1,18.19,91.55,1.87,
39,62,AY571,10A-rep2,-1,18.26,91.55,1.88,
48,8,AY571,10A-rep3,-1,18.45,91.67,1.84,
57,26,AY571,11A-rep1,-1,18.98,91.38,1.86,
66,44,AY571,11A-rep2,-1,19.18,91.38,1.87,
4,62,AY571,11A-rep3,-1,19.68,91.49,1.87,
13,8,AY571,12A-rep1,-1,18.13,91.69,1.87,
22,26,AY571,12A-rep2,-1,18.91,91.48,1.83,
31,44,AY571,12A-rep3,-1,19.27,91.26,1.85,
5,62,AY571,13A-rep1,-1,19.63,91.48,1.83,
14,8,AY571,13A-rep2,-1,18.66,91.81,1.85,
23,26,AY571,13A-rep3,-1,19.31,91.54,1.86,
32,44,AY571,14A-rep1,-1,19.29,91.41,1.85,
6,62,AY571,14A-rep2,-1,19.51,91.4,1.84,
15,8,AY571,14A-rep3,-1,18.85,91.86,1.87,
24,26,AY571,15A-rep1,-1,18.77,91.61,1.86,
33,44,AY571,15A-rep2,-1,19.12,91.52,1.88,
7,62,AY571,15A-rep3,-1,19.33,91.64,1.87,
16,8,AY571,16A-rep1,-1,19.15,91.9,1.87,
25,26,AY571,16A-rep2,-1,19.31,91.46,1.86,
34,44,AY571,16A-rep3,-1,20.13,91,1.86,
40,62,AY571,17A-rep1,-1,18.39,91.55,1.86,
49,8,AY571,17A-rep2,-1,18.67,91.8,1.9,
58,26,AY571,17A-rep3,-1,18.47,91.6,1.85,
67,44,AY571,18A-rep1,-1,18.58,91.6,1.85,
41,62,AY571,18A-rep2,-1,18.78,91.6,1.85,
50,8,AY571,18A-rep3,-1,18.89,91.51,1.85,
59,26,AY571,19A-rep1,-1,18.27,91.52,1.87,
68,44,AY571,19A-rep2,-1,18.05,91.52,1.86,
42,62,AY571,19A-rep3,-1,18.73,91.48,1.9,
51,8,AY571,20A-rep1,-1,18.97,91.42,1.98,
60,26,AY571,20A-rep2,-1,18.25,91.58,1.86,
69,44,AY571,20A-rep3,-1,18.24,91.4,1.88,
43,62,AY571,21A-rep1,-1,18.36,91.47,1.86,
52,8,AY571,21A-rep2,-1,18.52,91.46,1.85,
61,26,AY571,21A-rep3,-1,18.04,91.42,1.87,
70,44,AY571,22A-rep1,-1,17.77,91.45,1.91,
8,62,AY571,22A-rep2,-1,18.78,91.36,1.83,
17,8,AY571,22A-rep3,-1,17.63,91.64,1.84,
26,26,AY571,23A-rep1,-1,19.25,91.45,1.87,
35,44,AY571,23A-rep2,-1,19.44,91.06,1.96,
44,62,AY571,23A-rep3,-1,18.76,91.4,1.86,
53,8,AY571,24A-rep1,-1,18.03,91.22,1.85,
62,26,AY571,24A-rep2,-1,18.53,91.09,1.87,
71,44,AY571,24A-rep3,-1,18.03,91.39,1.82,
0,26,AY572,1A-rep1,-1,19.77,90.64,2.04,
9,44,AY572,1A-rep2,-1,19.47,90.39,1.91,
18,62,AY572,1A-rep3,-1,19.89,90.37,1.81,
27,8,AY572,2A-rep1,-1,18.86,90.62,1.9,
1,26,AY572,2A-rep2,-1,19.31,90.66,1.94,
10,44,AY572,2A-rep3,-1,19.33,90.56,1.91,
19,62,AY572,3A-rep1,-1,19.48,90.39,1.92,
