"Compounds ID"	"Tags"	"Checked"	"Name"	"Formula"	"Annot. Source: Predicted Compositions"	"Annot. Source: mzCloud Search"	"Annot. Source: MassList Search"	"Annot. DeltaMass [ppm]"	"Calc. MW"	"m/z"	"RT [min]"	"Area (Max.)"	"# mzCloud Results"	"mzCloud Best Match"	"mzCloud Best Match Confidence"	"Mass List Match: Antibiotics_ITN_MSCA_ANSWER_160616_wDTXSIDs"	"Mass List Match: ITNANTIBIOTIC_CYP_Metabolites"	"Mass List Match: KPS_Pharmaceuticals"	"Mass List Match: KPS_Psychoactive_substances_v2"	"MS2"	"Reference Ion"	"Group Area: B4_a"	"Group Area: B4_b"	"Group Area: B10_a"	"Group Area: B10_b"	"Group Area: B16_a"	"Group Area: B16_b"	"Group Area: B22_a"	"Group Area: B22_b"	"Group Area: B28_a"	"Group Area: B28_b"	"Group Area: B34_a"	"Group Area: B34_b"	"Group Area: B40_a"	"Group Area: B40_b"	"Group Area: B46_a"	"Group Area: B46_b"	"Group Area: B52_a"	"Group Area: B52_b"	"Group Area: B58_a"	"Group Area: B58_b"	"Group Area: B64_a"	"Group Area: B64_b"	"Group Area: B70_a"	"Group Area: B70_b"	"Group Area: B76_a"	"Group Area: B76_b"	"Group Area: B82_a"	"Group Area: B82_b"	"Group Area: B88_a"	"Group Area: B88_b"	"Group Area: B94_a"	"Group Area: B94_b"	"Group Area: B100_a"	"Group Area: B100_b"	"Group Area: B106_a"	"Group Area: B106_b"	"Group Area: B112_a"	"Group Area: B112_b"	"Group Area: B118_a"	"Group Area: B118_b"	"Group Area: B124_a"	"Group Area: B124_b"	"Group Area: B130_a"	"Group Area: B130_b"	"Group Area: B136_a"	"Group Area: B136_b"	"Group Area: B142_a"	"Group Area: B142_b"	"Group Area: C1_a"	"Group Area: C1_b"	"Group Area: C2_a"	"Group Area: C2_b"	"Group Area: C3_a"	"Group Area: C3_b"	"Peak Rating: B0_blank_a.raw (F1)"	"Peak Rating: B0_blank_b.raw (F2)"	"Peak Rating: B0_blank_c.raw (F3)"	"Peak Rating: B0_blank_d.raw (F4)"	"Peak Rating: B0_blank_e.raw (F5)"	"Peak Rating: B0_blank_f.raw (F6)"	"Peak Rating: B0_blank_g.raw (F7)"	"Peak Rating: B0_blank_h.raw (F8)"	"Peak Rating: B0_blank_i.raw (F9)"	"Peak Rating: B0_blank_j.raw (F10)"	"Peak Rating: B4_a.raw (F11)"	"Peak Rating: B4_b.raw (F12)"	"Peak Rating: B10_a.raw (F13)"	"Peak Rating: B10_b.raw (F14)"	"Peak Rating: B16_a.raw (F15)"	"Peak Rating: B16_b.raw (F16)"	"Peak Rating: B22_a.raw (F17)"	"Peak Rating: B22_b.raw (F18)"	"Peak Rating: B28_a.raw (F19)"	"Peak Rating: B28_b.raw (F20)"	"Peak Rating: B34_a.raw (F21)"	"Peak Rating: B34_b.raw (F22)"	"Peak Rating: B40_a.raw (F23)"	"Peak Rating: B40_b.raw (F24)"	"Peak Rating: B46_a.raw (F25)"	"Peak Rating: B46_b.raw (F26)"	"Peak Rating: B52_a.raw (F27)"	"Peak Rating: B52_b.raw (F28)"	"Peak Rating: B58_a.raw (F29)"	"Peak Rating: B58_b.raw (F30)"	"Peak Rating: B64_a.raw (F31)"	"Peak Rating: B64_b.raw (F32)"	"Peak Rating: B70_a.raw (F33)"	"Peak Rating: B70_b.raw (F34)"	"Peak Rating: B76_a.raw (F35)"	"Peak Rating: B76_b.raw (F36)"	"Peak Rating: B82_a.raw (F37)"	"Peak Rating: B82_b.raw (F38)"	"Peak Rating: B88_a.raw (F39)"	"Peak Rating: B88_b.raw (F40)"	"Peak Rating: B94_a.raw (F41)"	"Peak Rating: B94_b.raw (F42)"	"Peak Rating: B100_a.raw (F43)"	"Peak Rating: B100_b.raw (F44)"	"Peak Rating: B106_a.raw (F45)"	"Peak Rating: B106_b.raw (F46)"	"Peak Rating: B112_a.raw (F47)"	"Peak Rating: B112_b.raw (F48)"	"Peak Rating: B118_a.raw (F49)"	"Peak Rating: B118_b.raw (F50)"	"Peak Rating: B124_a.raw (F51)"	"Peak Rating: B124_b.raw (F52)"	"Peak Rating: B130_a.raw (F53)"	"Peak Rating: B130_b.raw (F54)"	"Peak Rating: B136_a.raw (F55)"	"Peak Rating: B136_b.raw (F56)"	"Peak Rating: B142_a.raw (F57)"	"Peak Rating: B142_b.raw (F58)"	"Peak Rating: C1_a.raw (F59)"	"Peak Rating: C1_b.raw (F60)"	"Peak Rating: C2_a.raw (F61)"	"Peak Rating: C2_b.raw (F62)"	"Peak Rating: C3_a.raw (F63)"	"Peak Rating: C3_b.raw (F64)"	"Peak Rating: QC_a.raw (F65)"	"Peak Rating: QC_b.raw (F66)"	"Peak Rating: QC_c.raw (F67)"	"Peak Rating: QC_d.raw (F68)"	"Peak Rating: QC_e.raw (F69)"	"Peak Rating: QC_f.raw (F70)"	"Peak Rating: QC_g.raw (F71)"	"Peak Rating: QC_h.raw (F72)"	"Peak Rating: QC_i.raw (F73)"	"Peak Rating: QC_j.raw (F74)"	"Peak Rating: QC_k.raw (F75)"	"Peak Rating: QC_l.raw (F76)"	"Peak Rating: QC_m.raw (F77)"	"Peak Rating: QC_n.raw (F78)"	"Peak Rating: QC_o.raw (F79)"	"Peak Rating: QC_p.raw (F80)"	"Peak Rating: QC_q.raw (F81)"
"2318"	""	"False"	"Poly THF n7"	"C28 H58 O8"	"No match"	"Full match"	"No results"	"0.61"	"522.41349"	"545.40271"	"21.892"	"17511021.0872774"	"1"	"99.8"	"10.0"	"No matches found"	"No matches found"	"No matches found"	"No matches found"	"PreferredDDA"	"[M+Na]+1"	"5359922.04337342"	"3770523.20862186"	"9256647.77672825"	"5891660.65822043"	"6629791.28678373"	"3752879.5627031"	"3756826.52778157"	"1776062.42811872"	"4135363.02935988"	"2799292.94625139"	""	"1969611.5479637"	"3628736.93194196"	"1492079.66100489"	""	""	""	"3797581.4429089"	"2854633.8875727"	"2663965.15585111"	"3982968.52069631"	"2021668.26035526"	""	"1975462.79960964"	""	"7929883.99991198"	"8199627.8542099"	"5826989.51822779"	"17511021.0872774"	"6613347.45113589"	"5493381.74885894"	"3558647.08810816"	"5879445.15940679"	"4416220.29730807"	""	"6024151.97116149"	""	"2953936.56481357"	"4568696.37012047"	"2389941.48658021"	""	"2313961.86734649"	"2495619.21732996"	"1990548.99374046"	""	"2357920.3086723"	"4054601.04637268"	"3452635.60080844"	"10612287.1139205"	"9084415.9978484"	"5745501.37683376"	"4871286.95475988"	"5928832.42617084"	"4079601.18874279"	""	""	""	""	""	""	""	""	""	""	"8.9"	"7.3"	"9.5"	"6.7"	"7.8"	"6.2"	"6.7"	"7.3"	"7.8"	"6.7"	""	"5.7"	"6.2"	"8.0"	""	""	""	"6.7"	"8.9"	"6.2"	"5.7"	"6.7"	""	"5.1"	""	"8.9"	"6.2"	"7.3"	"7.8"	"9.5"	"8.9"	"9.5"	"6.7"	"6.7"	""	"7.3"	""	"9.5"	"6.7"	"7.3"	""	"6.2"	"10.0"	"8.4"	""	"5.1"	"7.3"	"7.3"	"8.9"	"8.4"	"8.9"	"8.9"	"9.5"	"6.7"	"5.7"	"6.7"	"6.2"	"5.7"	"5.1"	""	""	""	"5.7"	""	""	""	""	"7.0"	""	""	"5.1"
"2205"	""	"False"	"Gemfibrozil"	"C15 H22 O3"	"Not the top hit"	"Partial match"	"Full match"	"0.61"	"250.15705"	"273.14621"	"16.150"	"21102022.1534004"	"10"	"99.2"	"10.0"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+Na]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11748903.0231377"	"12862691.6256547"	"21102022.1534004"	"14583979.1583214"	"20192580.845697"	"14353411.3278354"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.8"	"9.5"	"8.4"	"7.8"	"8.4"	"8.4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2179"	""	"False"	"2,3-dihydroxypropyl 12-methyltridecanoate"	"C17 H34 O4"	"Full match"	"Full match"	"No results"	"0.46"	"302.24585"	"303.25316"	"21.194"	"4251779.06727625"	"2"	"99.5"	"10.0"	"No matches found"	"No matches found"	"No matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"392545.640259865"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2941921.0325582"	"3187995.70827608"	"2758151.13354265"	"2993632.02316013"	"4251779.06727625"	"2958941.86515027"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.8"	"8.4"	"9.5"	"7.3"	"7.3"	"7.8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2138"	""	"False"	"19-nor-5-androstenediol"	"C18 H28 O2"	"Not the top hit"	"Invalid mass"	"Full match"	"0.44"	"276.20905"	"277.21633"	"18.964"	"33420654.3828627"	"1"	"75.3"	"55.3"	"No matches found"	"No matches found"	"Multiple matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	"29144249.5165771"	"25473793.4250913"	""	""	"12974575.903587"	""	""	""	"7713899.96124623"	"4919562.5643795"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"31395351.4659811"	"33356955.9146841"	"33420654.3828627"	"27663904.9710118"	"25277433.1984518"	"17328131.206464"	""	""	""	""	""	""	""	""	""	""	"6.2"	"5.7"	""	""	"5.7"	""	""	""	"5.7"	"5.7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.4"	"5.7"	"6.2"	"5.7"	"6.2"	"8.4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2067"	""	"False"	"Procarbazine"	"C12 H19 N3 O"	"Not the top hit"	"Invalid mass"	"Full match"	"0.26"	"221.15287"	"244.14209"	"10.589"	"22393973.3630767"	"2"	"98.9"	"9.9"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+Na]+1"	"7518624.47356189"	"4622657.92930277"	"17522558.8704257"	"9500347.12977853"	"13810543.3291234"	"6220179.66407913"	"17124835.2038805"	"7219156.92017246"	"14925442.8175378"	"9361086.81621798"	"5016058.51972301"	"2810616.19519297"	"7748392.86810359"	"3737034.09495401"	""	"7940806.16915172"	""	"13927095.7565476"	"22393973.3630767"	"12994268.938639"	"13460064.3457704"	"7338867.88293494"	"5110631.74385379"	"2651713.29240933"	""	"7616630.04974556"	"10399769.9618289"	"6167618.38817438"	"3742657.06063038"	"1771798.92357812"	"7332506.79653474"	"3480642.26298933"	"15781666.3152"	"11891561.375088"	""	"12854725.3429303"	"14181681.7070022"	"7531483.25544648"	"19220357.6370142"	"10694882.9604123"	""	"3196579.47552138"	"3044940.12322683"	"1931223.289031"	""	"3997135.635906"	"8707554.03456267"	"5048460.44974879"	"16273378.0677628"	"13468882.9768451"	"12121977.8942629"	"8844319.4585018"	"17126770.9683677"	"13684284.5708091"	"9.5"	"9.5"	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"	"10.0"	"9.5"	"8.4"	"8.9"	"7.8"	"8.9"	"10.0"	"8.4"	"8.4"	"9.5"	"8.4"	"8.4"	"8.9"	"9.5"	"7.3"	"8.4"	"8.4"	""	"9.5"	""	"9.5"	"8.4"	"8.4"	"9.5"	"8.4"	"9.5"	"9.5"	""	"8.4"	"8.4"	"9.5"	"8.4"	"7.8"	"9.5"	"8.4"	"8.4"	"9.5"	""	"8.4"	"8.4"	"9.5"	"10.0"	"8.4"	""	"8.4"	"8.4"	"9.5"	""	"8.4"	"8.4"	"9.5"	"9.5"	"8.4"	"9.5"	"8.4"	"9.5"	"9.5"	"8.9"	"8.4"	"8.4"	"8.9"	"9.5"	"9.5"	"8.4"	"8.9"	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"
"2060"	""	"False"	"Deoxylimonin"	"C26 H30 O7"	"No match"	"Full match"	"No results"	"0.16"	"454.19923"	"455.20653"	"12.135"	"23417678.0032423"	"6"	"93.6"	"83.6"	"No matches found"	"No matches found"	"No matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12353997.764062"	"11928807.4391169"	"21865006.2248349"	"19632781.6153995"	"23417678.0032423"	"22292442.7549317"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"	"6.2"	"7.3"	"9.5"	"6.7"	"7.3"	"7.8"	"7.3"	"6.7"	"5.7"	"8.9"	"7.8"	"8.9"	"5.7"	"6.7"	""	"7.8"	"6.2"	"6.2"
"2059"	""	"False"	"N-Butylbenzenesulfonamide"	"C10 H15 N O2 S"	"Full match"	"Invalid mass"	"Full match"	"0.26"	"213.08241"	"236.07163"	"13.360"	"21322172.7281208"	"3"	"95.7"	"9.8"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+Na]+1"	"3566803.87757279"	"1921180.71001485"	"4411848.62409348"	"2501029.18752728"	"4261649.00579845"	"1898658.54797488"	"5090169.42077789"	"2218139.8534987"	"3772089.376434"	"2239643.46705727"	"4211760.15476418"	"2636482.71473192"	"7099519.9325918"	"3302161.46610151"	""	"3856496.29582578"	""	"5336428.229383"	"8295126.85727264"	"5014800.32969323"	"6612308.85105328"	"3516561.63237727"	"13392209.7004766"	"7225169.25015684"	""	"14308527.3194788"	"20769374.6107129"	"12362861.6472606"	"21322172.7281208"	"11874078.9347729"	"10599130.298186"	"5922110.99320099"	"6231226.84914968"	"5212333.42914815"	""	"9819172.10525803"	"8125547.08079649"	"4921625.96301348"	"10102072.9628923"	"6421448.78000021"	""	"4844456.34206897"	"1989608.19786118"	"1428793.62469657"	""	"1879238.31152771"	"3981867.78571648"	"2649519.93214872"	"1604811.77772947"	"1332386.49623998"	"1559979.41159185"	"1194475.15003236"	"1507780.85603072"	"1130303.27338202"	"8.4"	"9.5"	"7.8"	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"	"6.2"	"8.9"	"6.7"	"8.9"	"8.9"	"7.8"	"8.9"	"8.9"	"7.3"	"8.4"	"7.8"	"7.8"	"8.9"	""	"7.8"	""	"7.8"	"8.4"	"7.8"	"7.8"	"9.5"	"8.4"	"8.4"	""	"9.5"	"8.4"	"9.5"	"8.4"	"9.5"	"8.4"	"9.5"	"7.8"	"6.2"	""	"8.4"	"9.5"	"9.5"	"8.4"	"8.4"	""	"8.4"	"9.5"	"8.6"	""	"8.9"	"7.8"	"7.8"	"7.3"	"9.1"	"8.9"	"9.1"	"7.3"	"7.5"	"7.8"	"7.8"	"9.5"	"8.4"	"7.8"	"9.5"	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"	"8.9"	"8.4"	"7.8"
"1956"	""	"False"	"Docosahexaenoic acid"	"C22 H32 O2"	"Full match"	"Not the top hit"	"Full match"	"0.25"	"328.24031"	"329.24759"	"19.138"	"3079901.67690016"	"2"	"92.7"	"9.6"	"No matches found"	"No matches found"	"Multiple matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2809357.94734638"	"3079901.67690016"	"2428764.1048537"	"1886136.87298637"	"2448884.66991413"	"1950696.52942932"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.4"	"8.4"	"7.8"	"7.8"	"8.4"	"7.8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"1954"	""	"False"	"NP-000124"	"C12 H20 O4"	"Full match"	"Full match"	"No results"	"0.30"	"228.13623"	"251.12545"	"10.895"	"27234520.0649016"	"5"	"99.1"	"10.0"	"No matches found"	"No matches found"	"No matches found"	"No matches found"	"PreferredDDA"	"[M+Na]+1"	""	""	"8837679.00101208"	""	"9153664.82461909"	"3500764.83409533"	"7693502.6845941"	"2752676.86275397"	""	""	"7988769.95441129"	"4420512.42259286"	"10869271.4661207"	"4248893.09869305"	""	"4301051.12831084"	""	""	"5098779.71924206"	"3059065.42155059"	"7534141.06617805"	"3309666.25286737"	"7889691.57977927"	"3314003.84467786"	""	""	""	""	"4773931.0968111"	""	"6939871.07183909"	""	""	""	""	""	""	""	""	"2288931.48487547"	""	""	"4821550.03831695"	"3354856.92151202"	""	""	"6940649.34068623"	"3939438.06535595"	"23737536.1342105"	"19809134.8781543"	"27234520.0649016"	"20201704.3688361"	"23850626.530077"	"18736730.1327122"	""	""	""	""	""	""	""	""	""	""	""	""	"7.8"	""	"7.8"	"7.8"	"7.8"	"8.4"	""	""	"8.4"	"7.8"	"7.8"	"7.8"	""	"7.8"	""	""	"8.4"	"7.8"	"8.4"	"7.8"	"8.4"	"7.8"	""	""	""	""	"7.8"	""	"9.5"	""	""	""	""	""	""	""	""	"7.8"	""	""	"7.3"	"7.3"	""	""	"7.8"	"7.8"	"9.5"	"8.4"	"8.9"	"8.9"	"8.4"	"8.9"	"7.8"	"8.4"	"9.5"	"7.8"	"8.4"	""	"8.4"	"8.4"	"7.3"	"9.5"	""	"7.8"	""	""	"7.3"	"7.3"	""
"1950"	""	"False"	"2-Propenoic acid, 3-(2-hydroxyphenyl)-, (2E)-"	"C9 H8 O3"	"Full match"	"Invalid mass"	"Full match"	"0.03"	"164.04735"	"351.08391"	"10.458"	"22690427.677366"	"7"	"98.9"	"9.9"	"No matches found"	"No matches found"	"Multiple matches found"	"No matches found"	"PreferredDDA"	"[2M+Na]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"22690427.677366"	"19816765.6030539"	"16595453.2306752"	"13230216.0351762"	"13588092.7567416"	"12685678.5657212"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9.5"	"9.5"	"9.5"	"8.4"	"8.4"	"8.4"	"8.9"	"6.7"	"7.8"	"7.3"	"7.3"	"7.8"	"9.5"	"9.5"	"8.9"	"9.5"	"7.8"	"8.9"	"8.4"	"9.5"	"7.8"	"7.8"	""
"1916"	""	"False"	"Bentos"	"C16 H21 N O4"	"Full match"	"Invalid mass"	"Full match"	"0.46"	"291.14719"	"292.15447"	"12.709"	"22096576.5290622"	"3"	"86.0"	"9.3"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"22096576.5290622"	"18155165.6526986"	"16683947.0983244"	"13128612.5837824"	"15868454.4009399"	"12191293.2506278"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.4"	"8.4"	"8.4"	"8.4"	"7.3"	"8.9"	"8.4"	"8.9"	"8.4"	"6.2"	"8.4"	"8.9"	"8.4"	"8.4"	"8.9"	"8.4"	"8.4"	"8.4"	"8.4"	"8.0"	"8.0"	"7.5"	"8.0"
"1895"	""	"False"	"Decanophenone"	"C16 H24 O"	"Not the top hit"	"Full match"	"No results"	"0.27"	"232.18278"	"233.19005"	"19.134"	"2696427.71295932"	"1"	"71.6"	"8.6"	"No matches found"	"No matches found"	"No matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2696427.71295932"	"2501195.38613525"	"1993554.8507556"	"1697805.72046047"	"2022777.71052177"	"1912270.64846859"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10.0"	"9.5"	"9.5"	"9.5"	"9.5"	"8.4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"1866"	""	"False"	"4-O-ß-D-galactopyranosyl-ß-D-glucopyranose"	"C12 H22 O11"	"Full match"	"Partial match"	"Full match"	"-0.22"	"342.11613"	"365.10533"	"1.311"	"33472488.0653066"	"12"	"97.6"	"9.9"	"No matches found"	"No matches found"	"Multiple matches found"	"No matches found"	"PreferredDDA"	"[M+Na]+1"	""	"746640.386242612"	"1045698.44432604"	"942790.393860023"	""	"810546.142434904"	"977127.649683137"	""	"2077893.08633034"	"1434428.52236994"	"1302956.08122247"	"790101.172940177"	"1112107.25897327"	"569024.855079568"	"2803236.15110931"	"698475.263637917"	"33472488.0653066"	"6490657.94766434"	"5589559.48505099"	"2592150.88998346"	"3024072.24565979"	"1385596.77986128"	"517777.423112159"	""	"1676222.16799786"	"634259.984240683"	"1850307.26766745"	"1214278.11730912"	""	""	"791245.103003164"	"327743.7345531"	"452071.662712636"	"400000.34717668"	"1267859.87495714"	"502647.975449662"	"264400.75216128"	"205521.403339393"	"1673034.20979635"	"1077839.013274"	"1066911.46403309"	"445640.939368221"	"648159.098449648"	"482526.492864117"	"3864019.48782672"	"1232952.3465204"	"1339753.11969325"	"752853.584676645"	"1617094.63722837"	"1459684.56880963"	"1178152.2053703"	"585725.184353088"	"884870.672990028"	"805939.352322718"	"10.0"	"9.5"	"10.0"	"10.0"	"9.1"	"8.0"	"9.1"	"9.7"	"8.0"	"8.0"	""	"9.1"	"9.1"	"8.0"	""	"9.1"	"8.0"	""	"9.5"	"9.7"	"9.1"	"9.1"	"8.0"	"7.7"	"10.0"	"8.0"	"9.5"	"10.0"	"10.0"	"10.0"	"8.4"	"9.1"	"9.3"	""	"8.4"	"9.1"	"9.5"	"9.1"	""	""	"9.1"	"8.3"	"8.8"	"9.3"	"9.1"	"7.2"	"9.0"	"8.5"	"9.5"	"9.1"	"9.1"	"8.8"	"9.1"	"8.8"	"10.0"	"9.7"	"8.0"	"8.0"	"10.0"	"9.7"	"8.0"	"8.8"	"9.1"	"9.1"	"10.0"	"10.0"	"10.0"	"9.5"	"8.4"	"9.1"	"10.0"	"9.5"	"8.4"	"9.5"	"8.4"	"8.4"	"8.4"	"9.1"	"8.0"	"9.7"	"9.1"
"1784"	""	"False"	"7,8-Dimethylalloxazine"	"C12 H10 N4 O2"	"Not the top hit"	"Partial match"	"Full match"	"0.33"	"242.08046"	"243.08773"	"11.695"	"28062933.0843281"	"4"	"90.7"	"76.5"	"No matches found"	"No matches found"	"Multiple matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	"15543910.0127882"	"6991711.36488105"	"12694151.1431221"	"4899152.4470566"	"10663928.896438"	"3444857.22288175"	"14734018.7295466"	"4012256.49755056"	"28062933.0843281"	"13209435.591411"	"14890732.5308311"	"5931320.8858063"	"13186763.8660134"	"4638750.54389064"	""	"5507880.43485836"	""	"5861215.23605715"	"8699540.89706642"	"4774930.39274365"	"16442904.7256609"	"7618319.98200799"	"7323929.29067617"	"2798751.10285259"	""	"2365994.85810433"	"2868904.12724962"	"1622463.29899696"	"2536546.8481015"	"1108337.12726693"	"3274447.02281675"	"1265283.47878797"	"5629409.70410324"	"4638258.04866048"	""	"1362259.27280709"	"4624050.50318148"	"2413849.62109528"	"9719344.07913693"	"4692715.46128409"	""	"2944557.39523401"	"3170568.61480215"	"2237594.7514288"	""	"2823894.77951418"	""	""	"9218157.2646547"	"8005933.79238955"	"13368469.1109035"	"9939491.6219073"	"16343712.4853182"	"11284283.4968748"	""	""	""	""	""	""	""	""	""	""	"8.4"	"8.4"	"8.4"	"9.5"	"7.8"	"7.8"	"10.0"	"7.8"	"8.4"	"8.9"	"8.4"	"7.8"	"7.8"	"8.4"	""	"9.5"	""	"9.5"	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"	"8.9"	""	"8.4"	"6.2"	"7.3"	"8.9"	"7.5"	"8.9"	"9.1"	"8.4"	"8.9"	""	"7.0"	"7.3"	"8.9"	"7.8"	"8.4"	""	"7.8"	"7.3"	"8.9"	""	"7.8"	""	""	"8.4"	"8.4"	"8.4"	"9.5"	"8.4"	"8.4"	"8.4"	"8.4"	"7.8"	"9.5"	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"	"9.5"	"9.5"	"8.4"	"7.8"	"8.9"	"7.8"
"2764"	""	"False"	"2-[2-(1,5-diaminopentyl)-4-[(4-hydroxyphenyl)methylidene]-5-oxo-4,5-dihydro-1h-imidazol-1-yl]acetic acid"	"C17 H22 N4 O4"	"No match"	"Invalid mass"	"Full match"	"-0.22"	"346.16403"	"347.17135"	"11.079"	"14323985.0177828"	"3"	"77.3"	"8.9"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14323985.0177828"	"12953146.7818033"	"12792142.7152051"	"10206765.1227462"	"12056293.4771056"	"12458143.4492847"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.4"	"9.5"	"8.4"	"8.4"	"8.4"	"9.5"	"6.7"	"8.9"	"7.3"	"8.9"	"7.8"	"8.9"	"8.9"	"8.9"	"8.4"	"8.9"	"8.9"	"8.6"	"8.6"	"8.6"	"8.6"	"7.0"	"8.6"
